Customer_ID,Activity_Type,Time_Since_Last_Activity,Activity_Amount,Account_Age,Previous_Debts,Monthly_Income,Debt_Status
111,overdraft,3,474.87,36,1,3547.64,no_debt_risk
111,missed_payment,25,0.0,36,1,3547.64,debt_risk
111,payment,4,858.81,36,1,3547.64,no_debt_risk
111,inquiry,22,0.0,36,1,3547.64,no_debt_risk
111,payment,11,623.26,36,1,3547.64,no_debt_risk
111,credit_check,7,0.0,36,1,3547.64,no_debt_risk
111,payment,26,208.73,36,1,3547.64,no_debt_risk
111,credit_check,9,0.0,36,1,3547.64,no_debt_risk
111,payment,13,60.06,36,1,3547.64,no_debt_risk
111,payment,3,516.41,36,1,3547.64,no_debt_risk
111,overdraft,18,164.8,36,1,3547.64,no_debt_risk
111,inquiry,25,0.0,36,1,3547.64,no_debt_risk
112,overdraft,30,827.32,108,3,4895.01,no_debt_risk
112,inquiry,1,0.0,108,3,4895.01,no_debt_risk
112,overdraft,1,131.87,108,3,4895.01,no_debt_risk
112,inquiry,25,0.0,108,3,4895.01,no_debt_risk
112,overdraft,10,506.56,108,3,4895.01,no_debt_risk
112,credit_check,21,0.0,108,3,4895.01,no_debt_risk
112,inquiry,25,0.0,108,3,4895.01,no_debt_risk
112,payment,15,24.5,108,3,4895.01,no_debt_risk
112,credit_check,3,0.0,108,3,4895.01,no_debt_risk
112,payment,15,494.63,108,3,4895.01,no_debt_risk
112,credit_check,19,0.0,108,3,4895.01,no_debt_risk
112,credit_check,22,0.0,108,3,4895.01,no_debt_risk
112,inquiry,6,0.0,108,3,4895.01,no_debt_risk
112,inquiry,29,0.0,108,3,4895.01,no_debt_risk
112,overdraft,26,956.52,108,3,4895.01,no_debt_risk
113,missed_payment,22,0.0,54,7,7730.31,no_debt_risk
113,payment,14,891.45,54,7,7730.31,no_debt_risk
113,inquiry,30,0.0,54,7,7730.31,no_debt_risk
113,credit_check,15,0.0,54,7,7730.31,no_debt_risk
113,inquiry,28,0.0,54,7,7730.31,no_debt_risk
113,missed_payment,27,0.0,54,7,7730.31,no_debt_risk
113,overdraft,24,497.06,54,7,7730.31,no_debt_risk
113,payment,9,209.95,54,7,7730.31,no_debt_risk
113,credit_check,21,0.0,54,7,7730.31,no_debt_risk
113,inquiry,17,0.0,54,7,7730.31,no_debt_risk
113,missed_payment,10,0.0,54,7,7730.31,debt_risk
114,payment,9,522.55,35,7,9053.35,no_debt_risk
114,payment,30,472.3,35,7,9053.35,no_debt_risk
114,payment,7,457.8,35,7,9053.35,no_debt_risk
114,missed_payment,4,0.0,35,7,9053.35,no_debt_risk
114,credit_check,22,0.0,35,7,9053.35,no_debt_risk
114,payment,30,14.79,35,7,9053.35,no_debt_risk
114,credit_check,25,0.0,35,7,9053.35,no_debt_risk
115,inquiry,7,0.0,116,0,9048.51,no_debt_risk
115,credit_check,3,0.0,116,0,9048.51,no_debt_risk
115,credit_check,1,0.0,116,0,9048.51,no_debt_risk
115,missed_payment,18,0.0,116,0,9048.51,debt_risk
115,overdraft,20,589.24,116,0,9048.51,no_debt_risk
115,credit_check,6,0.0,116,0,9048.51,no_debt_risk
115,credit_check,24,0.0,116,0,9048.51,no_debt_risk
115,payment,16,485.47,116,0,9048.51,no_debt_risk
115,overdraft,5,304.61,116,0,9048.51,no_debt_risk
115,credit_check,16,0.0,116,0,9048.51,no_debt_risk
115,credit_check,3,0.0,116,0,9048.51,no_debt_risk
115,payment,3,170.48,116,0,9048.51,no_debt_risk
115,overdraft,4,180.06,116,0,9048.51,no_debt_risk
115,missed_payment,24,0.0,116,0,9048.51,debt_risk
116,missed_payment,25,0.0,29,0,9521.42,no_debt_risk
116,overdraft,7,998.85,29,0,9521.42,no_debt_risk
116,payment,10,683.65,29,0,9521.42,no_debt_risk
116,overdraft,12,850.0,29,0,9521.42,no_debt_risk
116,missed_payment,22,0.0,29,0,9521.42,debt_risk
116,credit_check,7,0.0,29,0,9521.42,no_debt_risk
116,overdraft,2,647.22,29,0,9521.42,no_debt_risk
116,inquiry,7,0.0,29,0,9521.42,no_debt_risk
116,missed_payment,7,0.0,29,0,9521.42,debt_risk
116,payment,22,447.21,29,0,9521.42,no_debt_risk
117,credit_check,25,0.0,10,7,5887.57,no_debt_risk
117,payment,20,682.13,10,7,5887.57,no_debt_risk
117,missed_payment,20,0.0,10,7,5887.57,debt_risk
117,overdraft,20,715.44,10,7,5887.57,no_debt_risk
117,inquiry,22,0.0,10,7,5887.57,no_debt_risk
117,credit_check,30,0.0,10,7,5887.57,no_debt_risk
117,payment,23,419.23,10,7,5887.57,no_debt_risk
117,credit_check,29,0.0,10,7,5887.57,no_debt_risk
117,overdraft,11,708.06,10,7,5887.57,no_debt_risk
117,inquiry,22,0.0,10,7,5887.57,no_debt_risk
117,missed_payment,29,0.0,10,7,5887.57,no_debt_risk
118,credit_check,7,0.0,46,1,965.16,no_debt_risk
118,payment,11,254.21,46,1,965.16,no_debt_risk
118,credit_check,22,0.0,46,1,965.16,no_debt_risk
118,missed_payment,30,0.0,46,1,965.16,debt_risk
118,inquiry,25,0.0,46,1,965.16,no_debt_risk
118,inquiry,15,0.0,46,1,965.16,no_debt_risk
118,payment,28,485.95,46,1,965.16,no_debt_risk
118,credit_check,15,0.0,46,1,965.16,no_debt_risk
118,payment,8,758.41,46,1,965.16,no_debt_risk
118,overdraft,16,778.73,46,1,965.16,no_debt_risk
118,inquiry,21,0.0,46,1,965.16,no_debt_risk
118,payment,14,842.58,46,1,965.16,no_debt_risk
118,overdraft,11,439.68,46,1,965.16,no_debt_risk
118,payment,12,894.91,46,1,965.16,no_debt_risk
118,overdraft,23,201.45,46,1,965.16,no_debt_risk
118,inquiry,30,0.0,46,1,965.16,no_debt_risk
118,payment,5,667.22,46,1,965.16,no_debt_risk
118,overdraft,30,657.73,46,1,965.16,no_debt_risk
118,missed_payment,2,0.0,46,1,965.16,debt_risk
118,credit_check,12,0.0,46,1,965.16,no_debt_risk
119,credit_check,21,0.0,71,4,2466.01,no_debt_risk
119,payment,24,360.27,71,4,2466.01,no_debt_risk
119,payment,7,856.47,71,4,2466.01,no_debt_risk
119,missed_payment,29,0.0,71,4,2466.01,debt_risk
119,missed_payment,17,0.0,71,4,2466.01,debt_risk
120,missed_payment,14,0.0,110,3,7500.17,no_debt_risk
120,payment,10,638.09,110,3,7500.17,no_debt_risk
120,credit_check,29,0.0,110,3,7500.17,no_debt_risk
120,overdraft,28,350.55,110,3,7500.17,no_debt_risk
120,credit_check,29,0.0,110,3,7500.17,no_debt_risk
120,payment,2,850.08,110,3,7500.17,no_debt_risk
120,overdraft,24,830.21,110,3,7500.17,no_debt_risk
120,credit_check,16,0.0,110,3,7500.17,no_debt_risk
120,missed_payment,26,0.0,110,3,7500.17,debt_risk
120,missed_payment,5,0.0,110,3,7500.17,debt_risk
120,missed_payment,9,0.0,110,3,7500.17,debt_risk
120,missed_payment,17,0.0,110,3,7500.17,debt_risk
120,inquiry,7,0.0,110,3,7500.17,no_debt_risk
120,missed_payment,26,0.0,110,3,7500.17,debt_risk
120,missed_payment,14,0.0,110,3,7500.17,debt_risk
120,inquiry,27,0.0,110,3,7500.17,no_debt_risk
120,inquiry,5,0.0,110,3,7500.17,no_debt_risk
121,credit_check,4,0.0,78,3,9562.36,no_debt_risk
121,inquiry,10,0.0,78,3,9562.36,no_debt_risk
121,payment,8,402.9,78,3,9562.36,no_debt_risk
121,inquiry,14,0.0,78,3,9562.36,no_debt_risk
121,credit_check,28,0.0,78,3,9562.36,no_debt_risk
121,payment,8,751.25,78,3,9562.36,no_debt_risk
121,overdraft,27,216.49,78,3,9562.36,no_debt_risk
121,payment,29,49.34,78,3,9562.36,no_debt_risk
121,inquiry,24,0.0,78,3,9562.36,no_debt_risk
121,inquiry,9,0.0,78,3,9562.36,no_debt_risk
121,payment,2,825.33,78,3,9562.36,no_debt_risk
121,missed_payment,18,0.0,78,3,9562.36,debt_risk
121,inquiry,12,0.0,78,3,9562.36,no_debt_risk
121,missed_payment,21,0.0,78,3,9562.36,debt_risk
121,inquiry,27,0.0,78,3,9562.36,no_debt_risk
122,credit_check,12,0.0,67,2,4038.85,no_debt_risk
122,credit_check,13,0.0,67,2,4038.85,no_debt_risk
122,missed_payment,16,0.0,67,2,4038.85,no_debt_risk
122,missed_payment,5,0.0,67,2,4038.85,debt_risk
122,payment,15,726.64,67,2,4038.85,no_debt_risk
122,overdraft,23,733.46,67,2,4038.85,no_debt_risk
123,overdraft,8,681.21,19,7,4147.19,no_debt_risk
123,credit_check,4,0.0,19,7,4147.19,no_debt_risk
123,payment,26,666.1,19,7,4147.19,no_debt_risk
123,overdraft,25,570.27,19,7,4147.19,no_debt_risk
123,inquiry,5,0.0,19,7,4147.19,no_debt_risk
123,overdraft,20,97.69,19,7,4147.19,no_debt_risk
123,overdraft,8,981.02,19,7,4147.19,no_debt_risk
123,missed_payment,14,0.0,19,7,4147.19,debt_risk
123,missed_payment,17,0.0,19,7,4147.19,debt_risk
123,credit_check,8,0.0,19,7,4147.19,no_debt_risk
123,payment,9,332.86,19,7,4147.19,no_debt_risk
123,payment,22,526.34,19,7,4147.19,no_debt_risk
123,payment,27,913.3,19,7,4147.19,no_debt_risk
123,credit_check,12,0.0,19,7,4147.19,no_debt_risk
124,payment,3,287.96,67,10,881.16,no_debt_risk
124,inquiry,4,0.0,67,10,881.16,no_debt_risk
124,missed_payment,5,0.0,67,10,881.16,no_debt_risk
124,overdraft,2,80.61,67,10,881.16,no_debt_risk
124,inquiry,16,0.0,67,10,881.16,no_debt_risk
124,overdraft,13,334.43,67,10,881.16,no_debt_risk
124,payment,12,821.28,67,10,881.16,no_debt_risk
124,inquiry,24,0.0,67,10,881.16,no_debt_risk
125,credit_check,1,0.0,55,3,6372.5,no_debt_risk
125,credit_check,23,0.0,55,3,6372.5,no_debt_risk
125,missed_payment,18,0.0,55,3,6372.5,debt_risk
125,payment,12,399.92,55,3,6372.5,no_debt_risk
125,inquiry,1,0.0,55,3,6372.5,no_debt_risk
125,inquiry,15,0.0,55,3,6372.5,no_debt_risk
125,payment,21,593.38,55,3,6372.5,no_debt_risk
125,payment,6,141.16,55,3,6372.5,no_debt_risk
125,credit_check,28,0.0,55,3,6372.5,no_debt_risk
125,missed_payment,6,0.0,55,3,6372.5,debt_risk
125,overdraft,7,644.04,55,3,6372.5,no_debt_risk
125,payment,30,618.11,55,3,6372.5,no_debt_risk
125,credit_check,7,0.0,55,3,6372.5,no_debt_risk
125,missed_payment,25,0.0,55,3,6372.5,debt_risk
126,overdraft,23,828.94,80,0,5514.99,no_debt_risk
126,missed_payment,4,0.0,80,0,5514.99,debt_risk
126,missed_payment,18,0.0,80,0,5514.99,debt_risk
126,missed_payment,18,0.0,80,0,5514.99,debt_risk
126,credit_check,25,0.0,80,0,5514.99,no_debt_risk
126,payment,3,910.76,80,0,5514.99,no_debt_risk
126,credit_check,11,0.0,80,0,5514.99,no_debt_risk
126,inquiry,17,0.0,80,0,5514.99,no_debt_risk
126,payment,13,415.75,80,0,5514.99,no_debt_risk
126,payment,8,387.65,80,0,5514.99,no_debt_risk
127,payment,20,911.11,69,4,5316.24,no_debt_risk
127,inquiry,26,0.0,69,4,5316.24,no_debt_risk
127,missed_payment,2,0.0,69,4,5316.24,debt_risk
127,inquiry,1,0.0,69,4,5316.24,no_debt_risk
127,overdraft,26,550.51,69,4,5316.24,no_debt_risk
127,inquiry,21,0.0,69,4,5316.24,no_debt_risk
127,overdraft,29,645.68,69,4,5316.24,no_debt_risk
127,credit_check,9,0.0,69,4,5316.24,no_debt_risk
127,missed_payment,5,0.0,69,4,5316.24,debt_risk
127,inquiry,13,0.0,69,4,5316.24,no_debt_risk
127,missed_payment,27,0.0,69,4,5316.24,no_debt_risk
128,missed_payment,15,0.0,108,3,3337.85,no_debt_risk
128,inquiry,4,0.0,108,3,3337.85,no_debt_risk
128,missed_payment,24,0.0,108,3,3337.85,no_debt_risk
128,payment,1,57.83,108,3,3337.85,no_debt_risk
128,payment,21,364.27,108,3,3337.85,no_debt_risk
128,inquiry,28,0.0,108,3,3337.85,no_debt_risk
128,payment,30,246.03,108,3,3337.85,no_debt_risk
128,inquiry,20,0.0,108,3,3337.85,no_debt_risk
128,missed_payment,22,0.0,108,3,3337.85,debt_risk
128,overdraft,19,979.78,108,3,3337.85,no_debt_risk
128,credit_check,5,0.0,108,3,3337.85,no_debt_risk
128,credit_check,21,0.0,108,3,3337.85,no_debt_risk
129,payment,15,320.21,65,9,9237.19,no_debt_risk
129,overdraft,1,162.13,65,9,9237.19,no_debt_risk
129,overdraft,7,877.36,65,9,9237.19,no_debt_risk
129,credit_check,22,0.0,65,9,9237.19,no_debt_risk
129,payment,24,736.91,65,9,9237.19,no_debt_risk
129,inquiry,18,0.0,65,9,9237.19,no_debt_risk
129,inquiry,28,0.0,65,9,9237.19,no_debt_risk
129,missed_payment,12,0.0,65,9,9237.19,debt_risk
129,credit_check,20,0.0,65,9,9237.19,no_debt_risk
129,payment,26,219.57,65,9,9237.19,no_debt_risk
129,missed_payment,21,0.0,65,9,9237.19,debt_risk
129,credit_check,11,0.0,65,9,9237.19,no_debt_risk
129,payment,21,3.8,65,9,9237.19,no_debt_risk
129,payment,9,30.24,65,9,9237.19,no_debt_risk
129,payment,2,549.05,65,9,9237.19,no_debt_risk
129,credit_check,10,0.0,65,9,9237.19,no_debt_risk
129,missed_payment,1,0.0,65,9,9237.19,debt_risk
129,payment,23,736.35,65,9,9237.19,no_debt_risk
130,payment,5,448.9,110,4,9629.15,no_debt_risk
130,credit_check,7,0.0,110,4,9629.15,no_debt_risk
130,overdraft,15,388.07,110,4,9629.15,no_debt_risk
130,missed_payment,5,0.0,110,4,9629.15,debt_risk
130,missed_payment,9,0.0,110,4,9629.15,no_debt_risk
130,payment,23,14.04,110,4,9629.15,no_debt_risk
130,inquiry,29,0.0,110,4,9629.15,no_debt_risk
130,credit_check,10,0.0,110,4,9629.15,no_debt_risk
130,credit_check,23,0.0,110,4,9629.15,no_debt_risk
131,credit_check,14,0.0,107,9,9130.56,no_debt_risk
131,payment,2,332.67,107,9,9130.56,no_debt_risk
131,credit_check,14,0.0,107,9,9130.56,no_debt_risk
131,payment,14,120.16,107,9,9130.56,no_debt_risk
131,inquiry,20,0.0,107,9,9130.56,no_debt_risk
132,overdraft,24,235.16,98,4,8582.22,no_debt_risk
132,credit_check,10,0.0,98,4,8582.22,no_debt_risk
132,overdraft,16,220.9,98,4,8582.22,no_debt_risk
132,missed_payment,29,0.0,98,4,8582.22,debt_risk
132,missed_payment,10,0.0,98,4,8582.22,no_debt_risk
132,inquiry,16,0.0,98,4,8582.22,no_debt_risk
132,payment,5,25.89,98,4,8582.22,no_debt_risk
132,payment,19,539.46,98,4,8582.22,no_debt_risk
132,missed_payment,28,0.0,98,4,8582.22,debt_risk
132,payment,8,52.58,98,4,8582.22,no_debt_risk
132,inquiry,19,0.0,98,4,8582.22,no_debt_risk
132,overdraft,27,631.12,98,4,8582.22,no_debt_risk
133,missed_payment,19,0.0,117,0,1727.92,debt_risk
133,overdraft,28,455.56,117,0,1727.92,no_debt_risk
133,inquiry,28,0.0,117,0,1727.92,no_debt_risk
133,inquiry,3,0.0,117,0,1727.92,no_debt_risk
133,missed_payment,24,0.0,117,0,1727.92,debt_risk
133,missed_payment,30,0.0,117,0,1727.92,no_debt_risk
133,overdraft,1,468.48,117,0,1727.92,no_debt_risk
133,inquiry,23,0.0,117,0,1727.92,no_debt_risk
133,payment,20,406.63,117,0,1727.92,no_debt_risk
133,payment,5,301.21,117,0,1727.92,no_debt_risk
133,payment,3,174.82,117,0,1727.92,no_debt_risk
133,missed_payment,18,0.0,117,0,1727.92,debt_risk
133,credit_check,20,0.0,117,0,1727.92,no_debt_risk
133,payment,26,617.49,117,0,1727.92,no_debt_risk
134,payment,4,597.42,100,10,2567.0,no_debt_risk
134,missed_payment,14,0.0,100,10,2567.0,debt_risk
134,credit_check,6,0.0,100,10,2567.0,no_debt_risk
134,payment,24,87.77,100,10,2567.0,no_debt_risk
134,overdraft,1,733.54,100,10,2567.0,no_debt_risk
134,inquiry,15,0.0,100,10,2567.0,no_debt_risk
134,credit_check,30,0.0,100,10,2567.0,no_debt_risk
134,missed_payment,1,0.0,100,10,2567.0,debt_risk
134,missed_payment,28,0.0,100,10,2567.0,debt_risk
134,missed_payment,4,0.0,100,10,2567.0,debt_risk
134,inquiry,9,0.0,100,10,2567.0,no_debt_risk
134,overdraft,4,398.14,100,10,2567.0,no_debt_risk
135,credit_check,2,0.0,46,2,6965.13,no_debt_risk
135,missed_payment,12,0.0,46,2,6965.13,debt_risk
135,inquiry,6,0.0,46,2,6965.13,no_debt_risk
135,inquiry,6,0.0,46,2,6965.13,no_debt_risk
135,payment,18,737.94,46,2,6965.13,no_debt_risk
135,inquiry,5,0.0,46,2,6965.13,no_debt_risk
135,payment,14,110.56,46,2,6965.13,no_debt_risk
135,overdraft,9,924.31,46,2,6965.13,no_debt_risk
135,payment,29,419.13,46,2,6965.13,no_debt_risk
135,inquiry,15,0.0,46,2,6965.13,no_debt_risk
135,inquiry,8,0.0,46,2,6965.13,no_debt_risk
135,payment,11,132.33,46,2,6965.13,no_debt_risk
135,credit_check,25,0.0,46,2,6965.13,no_debt_risk
135,overdraft,23,739.88,46,2,6965.13,no_debt_risk
135,payment,25,981.86,46,2,6965.13,no_debt_risk
135,overdraft,13,785.55,46,2,6965.13,no_debt_risk
136,credit_check,9,0.0,23,10,1104.63,no_debt_risk
136,missed_payment,12,0.0,23,10,1104.63,debt_risk
136,missed_payment,28,0.0,23,10,1104.63,debt_risk
136,missed_payment,15,0.0,23,10,1104.63,debt_risk
136,inquiry,21,0.0,23,10,1104.63,no_debt_risk
136,inquiry,5,0.0,23,10,1104.63,no_debt_risk
136,overdraft,30,328.27,23,10,1104.63,no_debt_risk
136,inquiry,23,0.0,23,10,1104.63,no_debt_risk
136,missed_payment,10,0.0,23,10,1104.63,debt_risk
136,overdraft,21,469.47,23,10,1104.63,no_debt_risk
136,credit_check,30,0.0,23,10,1104.63,no_debt_risk
136,credit_check,17,0.0,23,10,1104.63,no_debt_risk
136,overdraft,7,650.16,23,10,1104.63,no_debt_risk
136,payment,3,742.75,23,10,1104.63,no_debt_risk
136,credit_check,24,0.0,23,10,1104.63,no_debt_risk
136,payment,8,894.1,23,10,1104.63,no_debt_risk
137,payment,12,72.56,67,3,7458.83,no_debt_risk
137,payment,9,648.49,67,3,7458.83,no_debt_risk
137,overdraft,15,806.78,67,3,7458.83,no_debt_risk
137,missed_payment,12,0.0,67,3,7458.83,debt_risk
137,overdraft,14,428.24,67,3,7458.83,no_debt_risk
137,inquiry,29,0.0,67,3,7458.83,no_debt_risk
137,payment,4,503.51,67,3,7458.83,no_debt_risk
137,overdraft,23,180.62,67,3,7458.83,no_debt_risk
137,inquiry,4,0.0,67,3,7458.83,no_debt_risk
137,missed_payment,27,0.0,67,3,7458.83,debt_risk
137,missed_payment,5,0.0,67,3,7458.83,debt_risk
137,payment,10,275.65,67,3,7458.83,no_debt_risk
137,inquiry,2,0.0,67,3,7458.83,no_debt_risk
138,missed_payment,7,0.0,90,8,4753.13,no_debt_risk
138,credit_check,16,0.0,90,8,4753.13,no_debt_risk
138,inquiry,26,0.0,90,8,4753.13,no_debt_risk
138,inquiry,11,0.0,90,8,4753.13,no_debt_risk
138,overdraft,10,508.63,90,8,4753.13,no_debt_risk
138,inquiry,21,0.0,90,8,4753.13,no_debt_risk
138,inquiry,1,0.0,90,8,4753.13,no_debt_risk
138,missed_payment,7,0.0,90,8,4753.13,debt_risk
138,payment,6,681.32,90,8,4753.13,no_debt_risk
138,inquiry,16,0.0,90,8,4753.13,no_debt_risk
138,overdraft,4,355.32,90,8,4753.13,no_debt_risk
139,inquiry,16,0.0,23,3,4521.55,no_debt_risk
139,payment,18,884.14,23,3,4521.55,no_debt_risk
139,credit_check,13,0.0,23,3,4521.55,no_debt_risk
139,overdraft,7,104.21,23,3,4521.55,no_debt_risk
139,inquiry,24,0.0,23,3,4521.55,no_debt_risk
139,payment,21,631.73,23,3,4521.55,no_debt_risk
139,overdraft,11,601.42,23,3,4521.55,no_debt_risk
139,missed_payment,29,0.0,23,3,4521.55,debt_risk
139,overdraft,13,983.63,23,3,4521.55,no_debt_risk
139,credit_check,11,0.0,23,3,4521.55,no_debt_risk
139,overdraft,29,5.35,23,3,4521.55,no_debt_risk
139,missed_payment,15,0.0,23,3,4521.55,debt_risk
139,credit_check,3,0.0,23,3,4521.55,no_debt_risk
139,inquiry,19,0.0,23,3,4521.55,no_debt_risk
139,payment,30,964.28,23,3,4521.55,no_debt_risk
139,payment,16,677.0,23,3,4521.55,no_debt_risk
139,payment,25,518.01,23,3,4521.55,no_debt_risk
139,payment,17,440.27,23,3,4521.55,no_debt_risk
140,missed_payment,18,0.0,118,9,4320.42,debt_risk
140,overdraft,16,693.48,118,9,4320.42,no_debt_risk
140,credit_check,13,0.0,118,9,4320.42,no_debt_risk
140,credit_check,7,0.0,118,9,4320.42,no_debt_risk
140,inquiry,26,0.0,118,9,4320.42,no_debt_risk
140,overdraft,2,709.25,118,9,4320.42,no_debt_risk
140,overdraft,23,191.16,118,9,4320.42,no_debt_risk
140,payment,20,369.67,118,9,4320.42,no_debt_risk
140,payment,11,513.6,118,9,4320.42,no_debt_risk
141,missed_payment,26,0.0,94,0,5545.75,debt_risk
141,inquiry,29,0.0,94,0,5545.75,no_debt_risk
141,inquiry,13,0.0,94,0,5545.75,no_debt_risk
141,payment,12,129.54,94,0,5545.75,no_debt_risk
141,inquiry,29,0.0,94,0,5545.75,no_debt_risk
142,overdraft,22,280.67,27,10,9417.59,no_debt_risk
142,inquiry,13,0.0,27,10,9417.59,no_debt_risk
142,missed_payment,10,0.0,27,10,9417.59,debt_risk
142,missed_payment,4,0.0,27,10,9417.59,debt_risk
142,payment,1,823.68,27,10,9417.59,no_debt_risk
143,missed_payment,10,0.0,51,8,6000.89,debt_risk
143,overdraft,11,34.05,51,8,6000.89,no_debt_risk
143,credit_check,29,0.0,51,8,6000.89,no_debt_risk
143,missed_payment,3,0.0,51,8,6000.89,no_debt_risk
143,missed_payment,21,0.0,51,8,6000.89,debt_risk
143,payment,4,899.59,51,8,6000.89,no_debt_risk
144,overdraft,18,166.04,101,3,1854.43,no_debt_risk
144,missed_payment,20,0.0,101,3,1854.43,debt_risk
144,inquiry,18,0.0,101,3,1854.43,no_debt_risk
144,credit_check,7,0.0,101,3,1854.43,no_debt_risk
144,overdraft,15,347.7,101,3,1854.43,no_debt_risk
144,inquiry,7,0.0,101,3,1854.43,no_debt_risk
144,missed_payment,22,0.0,101,3,1854.43,debt_risk
144,overdraft,30,241.5,101,3,1854.43,no_debt_risk
144,credit_check,19,0.0,101,3,1854.43,no_debt_risk
144,credit_check,21,0.0,101,3,1854.43,no_debt_risk
144,credit_check,19,0.0,101,3,1854.43,no_debt_risk
144,payment,17,528.66,101,3,1854.43,no_debt_risk
144,missed_payment,9,0.0,101,3,1854.43,debt_risk
144,payment,14,581.46,101,3,1854.43,no_debt_risk
144,payment,8,17.28,101,3,1854.43,no_debt_risk
144,missed_payment,21,0.0,101,3,1854.43,no_debt_risk
144,overdraft,26,149.82,101,3,1854.43,no_debt_risk
144,missed_payment,8,0.0,101,3,1854.43,no_debt_risk
144,payment,30,2.77,101,3,1854.43,no_debt_risk
145,inquiry,8,0.0,67,1,3558.64,no_debt_risk
145,payment,30,233.3,67,1,3558.64,no_debt_risk
145,payment,15,741.36,67,1,3558.64,no_debt_risk
145,missed_payment,30,0.0,67,1,3558.64,debt_risk
145,payment,30,454.1,67,1,3558.64,no_debt_risk
145,credit_check,9,0.0,67,1,3558.64,no_debt_risk
145,inquiry,9,0.0,67,1,3558.64,no_debt_risk
145,payment,6,541.38,67,1,3558.64,no_debt_risk
145,inquiry,23,0.0,67,1,3558.64,no_debt_risk
145,missed_payment,16,0.0,67,1,3558.64,debt_risk
145,payment,9,503.66,67,1,3558.64,no_debt_risk
145,missed_payment,22,0.0,67,1,3558.64,debt_risk
145,overdraft,7,133.7,67,1,3558.64,no_debt_risk
145,payment,8,419.28,67,1,3558.64,no_debt_risk
145,payment,21,179.54,67,1,3558.64,no_debt_risk
146,payment,21,837.58,71,9,1158.42,no_debt_risk
146,overdraft,12,316.54,71,9,1158.42,no_debt_risk
146,payment,3,124.55,71,9,1158.42,no_debt_risk
146,missed_payment,28,0.0,71,9,1158.42,debt_risk
146,credit_check,25,0.0,71,9,1158.42,no_debt_risk
146,overdraft,3,406.79,71,9,1158.42,no_debt_risk
146,missed_payment,2,0.0,71,9,1158.42,no_debt_risk
146,inquiry,9,0.0,71,9,1158.42,no_debt_risk
146,inquiry,15,0.0,71,9,1158.42,no_debt_risk
146,payment,28,728.45,71,9,1158.42,no_debt_risk
146,credit_check,18,0.0,71,9,1158.42,no_debt_risk
146,credit_check,5,0.0,71,9,1158.42,no_debt_risk
146,overdraft,14,442.31,71,9,1158.42,no_debt_risk
146,payment,23,197.94,71,9,1158.42,no_debt_risk
147,credit_check,20,0.0,49,6,5783.67,no_debt_risk
147,payment,14,315.82,49,6,5783.67,no_debt_risk
147,inquiry,1,0.0,49,6,5783.67,no_debt_risk
147,inquiry,19,0.0,49,6,5783.67,no_debt_risk
147,payment,14,240.61,49,6,5783.67,no_debt_risk
147,missed_payment,30,0.0,49,6,5783.67,no_debt_risk
147,missed_payment,9,0.0,49,6,5783.67,no_debt_risk
147,payment,28,297.39,49,6,5783.67,no_debt_risk
147,inquiry,28,0.0,49,6,5783.67,no_debt_risk
147,inquiry,15,0.0,49,6,5783.67,no_debt_risk
147,missed_payment,14,0.0,49,6,5783.67,debt_risk
147,missed_payment,19,0.0,49,6,5783.67,no_debt_risk
147,missed_payment,7,0.0,49,6,5783.67,debt_risk
147,payment,27,584.6,49,6,5783.67,no_debt_risk
147,credit_check,7,0.0,49,6,5783.67,no_debt_risk
147,overdraft,30,827.78,49,6,5783.67,no_debt_risk
148,payment,22,325.32,30,8,9671.26,no_debt_risk
148,overdraft,28,41.6,30,8,9671.26,no_debt_risk
148,credit_check,29,0.0,30,8,9671.26,no_debt_risk
148,payment,17,221.66,30,8,9671.26,no_debt_risk
148,overdraft,27,953.96,30,8,9671.26,no_debt_risk
148,credit_check,18,0.0,30,8,9671.26,no_debt_risk
148,overdraft,23,850.61,30,8,9671.26,no_debt_risk
149,missed_payment,24,0.0,75,1,2973.12,debt_risk
149,inquiry,22,0.0,75,1,2973.12,no_debt_risk
149,payment,4,379.23,75,1,2973.12,no_debt_risk
149,missed_payment,30,0.0,75,1,2973.12,debt_risk
149,credit_check,19,0.0,75,1,2973.12,no_debt_risk
149,overdraft,22,236.11,75,1,2973.12,no_debt_risk
149,payment,11,257.71,75,1,2973.12,no_debt_risk
149,credit_check,13,0.0,75,1,2973.12,no_debt_risk
149,credit_check,3,0.0,75,1,2973.12,no_debt_risk
149,credit_check,15,0.0,75,1,2973.12,no_debt_risk
149,overdraft,7,931.21,75,1,2973.12,no_debt_risk
149,payment,24,933.82,75,1,2973.12,no_debt_risk
149,overdraft,11,298.06,75,1,2973.12,no_debt_risk
149,payment,2,917.37,75,1,2973.12,no_debt_risk
149,missed_payment,7,0.0,75,1,2973.12,debt_risk
149,missed_payment,15,0.0,75,1,2973.12,no_debt_risk
149,credit_check,3,0.0,75,1,2973.12,no_debt_risk
149,credit_check,24,0.0,75,1,2973.12,no_debt_risk
150,payment,22,968.64,90,4,4728.77,no_debt_risk
150,overdraft,10,261.6,90,4,4728.77,no_debt_risk
150,inquiry,6,0.0,90,4,4728.77,no_debt_risk
150,inquiry,18,0.0,90,4,4728.77,no_debt_risk
150,credit_check,14,0.0,90,4,4728.77,no_debt_risk
